id,title,type,genres,averageRating,numVotes,releaseYear,idjw
tt5109280,Raya and the Last Dragon,movie,"Action, Adventure, Animation",7.3,180843.0,2021.0,tm417522
tt1262416,Scream 4,movie,"Horror, Mystery",6.2,180580.0,2011.0,tm160290
tt0393162,Coach Carter,movie,"Biography, Drama, Sport",7.3,180477.0,2005.0,tm159310
tt1253864,Immortals,movie,"Action, Drama, Fantasy",6.0,180302.0,2011.0,tm172831
tt0346491,Alexander,movie,"Action, Biography, Drama",5.6,180296.0,2004.0,tm84827
tt0274166,Johnny English,movie,"Action, Adventure, Comedy",6.3,180190.0,2003.0,tm129597
tt5052474,Sicario: Day of the Soldado,movie,"Action, Crime, Drama",7.1,179970.0,2018.0,tm239778
tt1618434,Murder Mystery,movie,"Crime, Mystery, Romance",6.1,179953.0,2019.0,tm441231
tt2191701,Grown Ups 2,movie,Comedy,5.4,179852.0,2013.0,tm177048
tt4178092,The Gift,movie,"Drama, Mystery, Thriller",7.0,179694.0,2015.0,tm199607
tt0349683,King Arthur,movie,"Action, Adventure, Drama",6.3,179677.0,2004.0,tm88820
tt4776998,The Promise,movie,"Action, Adventure, Drama",6.1,179634.0,2016.0,tm242649
tt10028196,Laal Singh Chaddha,movie,"Comedy, Drama, Romance",5.9,179622.0,2022.0,tm473703
tt2209418,Before Midnight,movie,"Drama, Romance",7.9,179311.0,2013.0,tm181889
tt0074958,Network,movie,Drama,8.1,179295.0,1976.0,tm85518
tt7146812,Onward,movie,"Adventure, Animation, Comedy",7.4,179198.0,2020.0,tm375500
tt0159097,The Virgin Suicides,movie,"Drama, Romance",7.2,179046.0,1999.0,tm46039
tt0465538,Michael Clayton,movie,"Crime, Drama, Mystery",7.2,178907.0,2007.0,tm78592
tt1502407,Halloween,movie,"Crime, Drama, Horror",6.5,178892.0,2018.0,tm306692
tt0472399,The Mechanic,movie,"Action, Crime, Thriller",6.5,178559.0,2011.0,tm175342
tt0832266,"Definitely, Maybe",movie,"Comedy, Drama, Romance",7.1,178542.0,2008.0,tm26708
tt8178634,RRR,movie,"Action, Adventure, Drama",7.8,178472.0,2022.0,tm463762
tt0938283,The Last Airbender,movie,"Action, Adventure, Family",3.9,178433.0,2010.0,tm101053
tt10366460,CODA,movie,"Comedy, Drama, Music",8.0,178358.0,2021.0,tm983754
tt0116583,The Hunchback of Notre Dame,movie,"Animation, Drama, Family",7.0,178306.0,1996.0,tm108880
tt0381707,White Chicks,movie,"Comedy, Crime",5.9,178211.0,2004.0,tm82145
tt3371366,Transformers: The Last Knight,movie,"Action, Adventure, Sci-Fi",5.2,177925.0,2017.0,tm209527
tt4500922,Maze Runner: The Death Cure,movie,"Action, Adventure, Sci-Fi",6.3,177885.0,2018.0,tm207148
tt0780521,The Princess and the Frog,movie,"Adventure, Animation, Comedy",7.2,177794.0,2009.0,tm149656
tt0105793,Wayne's World,movie,"Comedy, Music",7.0,177460.0,1992.0,tm130127
tt0097814,Kiki's Delivery Service,movie,"Animation, Family, Fantasy",7.8,177454.0,1989.0,tm140029
tt0442933,Beowulf,movie,"Action, Adventure, Animation",6.3,177368.0,2007.0,tm78705
tt0118694,In the Mood for Love,movie,"Drama, Romance",8.0,177201.0,2000.0,tm18499
tt0022100,M,movie,"Crime, Mystery, Thriller",8.3,177057.0,1931.0,tm47834
tt6166392,Wonka,movie,"Adventure, Comedy, Family",7.0,176918.0,2023.0,tm993076
tt0122151,Lethal Weapon 4,movie,"Action, Crime, Thriller",6.6,176742.0,1998.0,tm56110
tt6412452,The Ballad of Buster Scruggs,movie,"Comedy, Drama, Musical",7.2,176551.0,2018.0,tm425889
tt0102138,JFK,movie,"Drama, History, Thriller",8.0,176410.0,1991.0,tm8654
tt0408790,Flightplan,movie,"Drama, Mystery, Thriller",6.3,176281.0,2005.0,tm161164
tt1279935,Date Night,movie,"Comedy, Crime, Romance",6.3,176268.0,2010.0,tm90219
tt10954652,Old,movie,"Drama, Horror, Mystery",5.8,176266.0,2021.0,tm833567
tt5308322,Happy Death Day,movie,"Comedy, Horror, Mystery",6.6,176157.0,2017.0,tm322029
tt0330793,The Punisher,movie,"Action, Crime, Drama",6.4,176155.0,2004.0,tm81297
tt8079248,Yesterday,movie,"Comedy, Fantasy, Music",6.8,176024.0,2019.0,tm409967
tt3300542,London Has Fallen,movie,"Action, Thriller",5.9,175654.0,2016.0,tm143984
tt0859163,The Mummy: Tomb of the Dragon Emperor,movie,"Action, Adventure, Fantasy",5.2,175631.0,2008.0,tm35655
tt1335975,47 Ronin,movie,"Action, Drama, Fantasy",6.2,175626.0,2013.0,tm168549
tt0072431,Young Frankenstein,movie,Comedy,8.0,175467.0,1974.0,tm111295
tt3640424,Allied,movie,"Action, Drama, Romance",7.1,175440.0,2016.0,tm232194
tt2848292,Pitch Perfect 2,movie,"Comedy, Music",6.4,175355.0,2015.0,tm137965
tt7740496,Nightmare Alley,movie,"Crime, Drama, Thriller",7.0,175266.0,2021.0,tm855362
tt0876563,Ponyo,movie,"Adventure, Animation, Comedy",7.6,175181.0,2008.0,tm35255
tt0066999,Dirty Harry,movie,"Action, Crime, Thriller",7.7,175141.0,1971.0,tm14873
tt0085334,A Christmas Story,movie,"Comedy, Family",7.9,175100.0,1983.0,tm1055
tt17009710,Anatomy of a Fall,movie,"Crime, Drama, Thriller",7.6,175061.0,2023.0,tm1337628
tt0073629,The Rocky Horror Picture Show,movie,"Comedy, Horror, Musical",7.4,175027.0,1975.0,tm125564
tt0036775,Double Indemnity,movie,"Crime, Drama, Film-Noir",8.3,174909.0,1944.0,tm2669
tt0458481,Sin City: A Dame to Kill For,movie,"Action, Crime, Thriller",6.5,174889.0,2014.0,tm148815
tt1563738,One Day,movie,"Drama, Romance",7.0,174888.0,2011.0,tm168126
tt1242460,We Need to Talk About Kevin,movie,"Drama, Mystery, Thriller",7.4,174659.0,2011.0,tm168149
tt0093894,The Running Man,movie,"Action, Sci-Fi, Thriller",6.7,174495.0,1987.0,tm20963
tt0086465,Trading Places,movie,Comedy,7.5,174378.0,1983.0,tm58235
tt11245972,Scream,movie,"Horror, Mystery, Thriller",6.3,174319.0,2022.0,tm927825
tt6155172,Roma,movie,Drama,7.6,174231.0,2018.0,tm288499
tt1139328,The Ghost Writer,movie,"Crime, Drama, Mystery",7.2,174126.0,2010.0,tm95022
tt1189073,The Skin I Live In,movie,"Drama, Mystery, Thriller",7.6,174122.0,2011.0,tm166023
tt0076759,Star Wars: Episode IV - A New Hope,movie,"Action, Adventure, Fantasy",8.6,1509213.0,1977.0,tm1
tt0110357,The Lion King,movie,"Adventure, Animation, Drama",8.5,1203738.0,1994.0,tm309655
tt0120903,X-Men,movie,"Action, Adventure, Sci-Fi",7.3,673362.0,2000.0,tm18191
tt1024648,Argo,movie,"Biography, Drama, History",7.7,652604.0,2012.0,tm60292
tt0119654,Men in Black,movie,"Action, Adventure, Comedy",7.3,640122.0,1997.0,tm191808
tt0796366,Star Trek,movie,"Action, Adventure, Sci-Fi",7.9,629634.0,2009.0,tm132448
tt1872181,The Amazing Spider-Man 2,movie,"Action, Adventure, Sci-Fi",6.6,563931.0,2014.0,tm145631
tt0038650,It's a Wonderful Life,movie,"Drama, Family, Fantasy",8.6,527766.0,1946.0,tm87233
tt3183660,Fantastic Beasts and Where to Find Them,movie,"Adventure, Family, Fantasy",7.2,525306.0,2016.0,tm123342
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,movie,"Action, Adventure, Fantasy",6.4,517942.0,2019.0,tm9
tt0335266,Lost in Translation,movie,"Comedy, Drama",7.7,510889.0,2003.0,tm134211
tt0103639,Aladdin,movie,"Adventure, Animation, Comedy",8.0,486572.0,1992.0,tm318224
tt0831387,Godzilla,movie,"Action, Adventure, Sci-Fi",6.4,454134.0,2014.0,tm48430
tt0096895,Batman,movie,"Action, Adventure",7.5,419702.0,1989.0,tm138000
tt0120623,A Bug's Life,movie,"Adventure, Animation, Comedy",7.2,327053.0,1998.0,tm62982
tt6139732,Aladdin,movie,"Adventure, Comedy, Family",6.9,303636.0,2019.0,tm318224
tt0187078,Gone in 60 Seconds,movie,"Action, Crime, Thriller",6.5,303002.0,2000.0,tm24785
tt2361509,The Intern,movie,"Comedy, Drama",7.1,293418.0,2015.0,tm135426
tt6105098,The Lion King,movie,"Adventure, Animation, Drama",6.8,283256.0,2019.0,tm309655
tt0119282,Hercules,movie,"Action, Adventure, Animation",7.3,268073.0,1997.0,tm148235
tt1655442,The Artist,movie,"Comedy, Drama, Romance",7.8,252270.0,2011.0,tm174707
tt15097216,Jai Bhim,movie,"Crime, Drama",8.6,225748.0,2021.0,tm1108724
tt0172493,"Girl, Interrupted",movie,"Biography, Drama",7.3,224420.0,1999.0,tm44402
tt30798231,"Merge into Girl, Interrupted",movie,"Biography, Drama",7.3,218780.0,1999.0,tm44402
tt0120685,Godzilla,movie,"Action, Sci-Fi, Thriller",5.5,208753.0,1998.0,tm48430
tt0120746,The Mask of Zorro,movie,"Action, Adventure, Comedy",6.8,204278.0,1998.0,tm46173
tt0448694,Puss in Boots,movie,"Action, Adventure, Animation",6.6,201917.0,2011.0,tm278681
tt1488555,The Change-Up,movie,"Comedy, Fantasy",6.3,201105.0,2011.0,tm161425
tt2023587,Mama,movie,"Fantasy, Horror, Thriller",6.2,195985.0,2013.0,ts20125
tt20215234,Conclave,movie,"Drama, Thriller",7.4,186776.0,2024.0,tm1457029
tt10888594,Radhe,movie,"Action, Thriller",1.9,180660.0,2021.0,tm858647
tt0109831,Four Weddings and a Funeral,movie,"Comedy, Drama, Romance",7.1,174057.0,1994.0,tm122429
